Index,Region,Station,Latitude.W.,Longitude.N.,Tow_start_depth.m.,Tow_end_depth.m.,Bottom_depth.m.,Year,Month,Day,Time,Twilight,Season,ZC1-EUP,ZC2-AMP,ZC3-DEC,ZC4-CLG,ZC5-CSM,ZS2-CTH,ZS3-CHA,ZS4-LAR,misc,ZF1-ICT,ZS1-JEL,date,EWE-ZF1-ICT,EWE-ZC1-EUP,EWE-ZC2-AMP,EWE-ZC3-DEC,EWE-ZC4-CLG,EWE-ZC5-CSM,EWE-ZS1-JEL,EWE-ZS2-CTH,EWE-ZS3-CHA,EWE-ZS4-LAR
IOS2016003003801,Northern Strait of Georgia,14,49.885,-124.994,283,0,312,2016,3,18,23:08,Night,Spring,0.181534708302872,0.436907257754706,0.321495584404224,0.310865311480951,1.45434523569986,0.119046779976295,0.276846674380288,0.241953962872332,0.0120241042169953,1.92874359609663,,2016-03-18,0.01772503,0.2280994,0.2536864,0.04290716,0.1728647,0.09894744,0.001271135,0.004512929,0.1338465,0.5013685
IOS2016003003601,Northern Strait of Georgia,11,49.703,-124.722,264,0,292,2016,3,18,20:37,Daylight,Spring,0.116885868021703,1.0856666832053,0.688181789069266,0.337018176130154,0.877308695049729,0.0786660335998261,0.25336919563011,0.0619874637448501,0.0084237117991308,0.537437577639306,,2016-03-18,0.01772503,0.2280994,0.2536864,0.04290716,0.1728647,0.09894744,0.001271135,0.004512929,0.1338465,0.5013685
IOS2016003004701,Northern Strait of Georgia,22,49.672,-124.276,322,0,354,2016,3,20,1:24,Night,Spring,0.948964686747524,1.14104332162426,0.150394607948169,0.652226455935862,0.772175092897106,0.249575470152119,0.105124370879241,0.101719799404073,0.0498430235987725,0.191225302736441,,2016-03-20,0.01753956,0.2277693,0.2509421,0.04315683,0.1769324,0.1049952,0.001240416,0.00448336,0.1327577,0.5630206
IOS2016009005101,Northern Strait of Georgia,11,49.705,-124.722,280,0,290,2016,3,29,16:39,Daylight,Spring,0.0189437341193339,0.409538191854512,1.22050051148245,0.347724159694364,0.841209264483037,0.106742915975791,0.194180000464241,0.0736041612048557,0.0168627202638608,1.68714134503415,,2016-03-29,0.01705881,0.2299396,0.2453122,0.04423702,0.1930393,0.1289261,0.001158862,0.004596599,0.1307307,0.679931
IOS2016009004601,Northern Strait of Georgia,CPF2,49.465,-124.499,314,0,325,2016,3,29,12:32,Daylight,Spring,0.663141282605934,0.641883729764901,0.63830974986768,0.59401012764866,0.706281394230639,0.0270657323995673,0.434226956914888,0.0638619482442832,0.0096950631419736,0.527496261767666,,2016-03-29,0.01705881,0.2299396,0.2453122,0.04423702,0.1930393,0.1289261,0.001158862,0.004596599,0.1307307,0.679931
IOS2016009004401,Central Strait of Georgia,CPF1,49.367,-124.082,235,0,245,2016,3,29,9:38,Daylight,Spring,0.0328847014570052,0.443293213503037,0.23352222515185,0.349887738872377,0.75491935708487,0.0350831969849143,0.234518766911144,0.059432205094396,0.0018997406908332,0.0304716510289971,,2016-03-29,0.01705881,0.2299396,0.2453122,0.04423702,0.1930393,0.1289261,0.001158862,0.004596599,0.1307307,0.679931
IOS2016009005301,Northern Strait of Georgia,22,49.669,-124.272,343,0,353,2016,3,30,12:53,Daylight,Spring,0.121310525806462,0.92654397935048,0.211561988704938,0.435336971193183,0.672100885895762,0.114904622680348,0.266630020679766,0.0394950771983627,0.0297518207243598,0.231288329719256,,2016-03-30,0.01705881,0.2299396,0.2453122,0.04423702,0.1930393,0.1289261,0.001158862,0.004596599,0.1307307,0.679931
IOS2016009005501,Northern Strait of Georgia,24,49.505,-124.1,415,0,425,2016,3,30,14:54,Daylight,Spring,0.0516255853670199,0.746459919135535,0.55564399759741,0.821919119619669,0.912065254168114,0.126412195470465,0.451277474363242,0.0577082382951393,0.020268598606274,0.306105660573177,,2016-03-30,0.01705881,0.2299396,0.2453122,0.04423702,0.1930393,0.1289261,0.001158862,0.004596599,0.1307307,0.679931
IOS2016009005701,Central Strait of Georgia,28,49.401,-123.756,124,0,134,2016,3,30,16:51,Daylight,Spring,0.0057889518112858,0.168034247652679,0.0625544784143544,0.400479823229061,0.452467059453095,0.0059972724118646,0.231004858140231,0.0199622643076075,0.0050725914051873,0.0496306776981192,,2016-03-30,0.01705881,0.2299396,0.2453122,0.04423702,0.1930393,0.1289261,0.001158862,0.004596599,0.1307307,0.679931
IOS2016009006501,Central Strait of Georgia,38,49.202,-123.439,290,0,300,2016,3,31,11:43,Daylight,Spring,0.0188646159398285,0.591844905048487,0.560442167920836,0.488936520418213,1.08354860304105,0.151333019974749,0.381633619288663,0.0406472710742186,0.0103854812041786,0.25053163810131,,2016-03-31,0.01692767,0.2320488,0.2442682,0.04470723,0.200557,0.1389607,0.00113513,0.004703612,0.1304437,0.6876548
IOS2016009006801,Central Strait of Georgia,41,49.054,-123.373,237,0,245,2016,3,31,13:36,Daylight,Spring,0.013790460815358,0.514500787777132,0.307988136375475,0.509276026642201,0.920374426940222,0.0065158884046128,0.349753413947021,0.0944357271810192,0.0149243647697362,0.223176643523736,,2016-03-31,0.01692767,0.2320488,0.2442682,0.04470723,0.200557,0.1389607,0.00113513,0.004703612,0.1304437,0.6876548
IOS2016009006301,Central Strait of Georgia,40,49.141,-123.612,135,0,146,2016,3,31,10:04,Daylight,Spring,0.0813744893014907,0.296811391455331,1.67348608088783,0.73441566008047,0.353656041902314,0.0568615139671717,0.390975766399056,0.0531692117099238,0.0070637383913319,0.109673109065853,,2016-03-31,0.01692767,0.2320488,0.2442682,0.04470723,0.200557,0.1389607,0.00113513,0.004703612,0.1304437,0.6876548
IOS2016009006101,Central Strait of Georgia,GEO1,49.25,-123.75,390,0,400,2016,3,31,8:28,Daylight,Spring,0.0530988510350409,0.633786932723979,0.311418431977512,1.07531112078899,1.01665137885223,0.0950486940446395,0.629467645754504,0.0425798103284599,0.0132116422875559,0.196219296222914,,2016-03-31,0.01692767,0.2320488,0.2442682,0.04470723,0.200557,0.1389607,0.00113513,0.004703612,0.1304437,0.6876548
IOS2016005005301,Central Strait of Georgia,38,49.2,-123.44,301,0,310,2016,4,23,20:13,Daylight,Spring,0.269449962676722,0.881602090390635,0.74417422002286,2.4946711425366,1.82144289568529,0.220886712881861,0.537647764307852,0.0903884942206706,0.0199358305438391,0.549653932806473,,2016-04-23,0.01682984,0.3105994,0.2567171,0.05707799,0.3867876,0.3221646,0.00104019,0.008094366,0.1385701,1.48788
IOS2016005005501,Central Strait of Georgia,40,49.143,-123.613,145,0,155,2016,4,23,21:50,Night,Spring,0.502494860571011,0.2929957435447,0.741833515737053,1.11102248115603,0.729410656327957,0.226873989110801,0.940892008792088,0.28213229759512,0.0475188171981934,0.128163441023369,,2016-04-23,0.01682984,0.3105994,0.2567171,0.05707799,0.3867876,0.3221646,0.00104019,0.008094366,0.1385701,1.48788
IOS2016005005801,Central Strait of Georgia,GEO1,49.25,-123.748,396,0,406,2016,4,23,23:32,Night,Spring,0.823269746333487,0.652809247026296,0.39640233650037,2.36457619343899,1.74760870958896,0.255277915198166,1.47227976977393,0.485713797349595,0.0571934885829627,0.38420086313825,0.0017585568000948,2016-04-23,0.01682984,0.3105994,0.2567171,0.05707799,0.3867876,0.3221646,0.00104019,0.008094366,0.1385701,1.48788
IOS2016005004701,Central Strait of Georgia,42,49.03,-123.437,312,0,320,2016,4,23,16:58,Daylight,Spring,0.258664505054836,1.09484756135505,1.43954366381799,2.10992495603515,1.99485780016269,0.146545308114547,0.519744515759834,0.243675430499103,0.210516384653026,0.269697355262287,,2016-04-23,0.01682984,0.3105994,0.2567171,0.05707799,0.3867876,0.3221646,0.00104019,0.008094366,0.1385701,1.48788
IOS2016005006401,Central Strait of Georgia,28,49.401,-123.756,130,0,140,2016,4,24,3:05,Night,Spring,0.269219991936292,0.30499654891559,2.62527876538856,1.22628011368899,0.402973793254847,0.202089771014018,0.447231538489756,0.0688529410989584,0.19564376120534,0.259311234035713,0.0224803670009864,2016-04-24,0.01698857,0.3332807,0.2635374,0.06035536,0.4343802,0.3719714,0.001043483,0.009458692,0.1423395,1.600888
IOS2016005006501,Northern Strait of Georgia,24,49.506,-124.1,420,0,432,2016,4,24,4:55,Daylight,Spring,0.407749651343176,0.948626783959616,0.957266855909023,0.906328084153755,1.68334299171003,0.481801445962086,0.968773596664302,0.0699476406319732,0.0158188800787735,0.184059287923467,0.0296740079989122,2016-04-24,0.01698857,0.3332807,0.2635374,0.06035536,0.4343802,0.3719714,0.001043483,0.009458692,0.1423395,1.600888
IOS2016005007001,Central Strait of Georgia,CPF1,49.367,-124.085,240,0,250,2016,4,24,7:59,Daylight,Spring,0.368368273979641,0.846267863972775,4.38282144013312,2.25294144089731,2.04271546030987,0.82210377610279,1.13361417588184,0.225902159521156,0.268199039130408,0.261053856102445,0.110559960001156,2016-04-24,0.01698857,0.3332807,0.2635374,0.06035536,0.4343802,0.3719714,0.001043483,0.009458692,0.1423395,1.600888
IOS2016005007601,Northern Strait of Georgia,CPF2,49.466,-124.499,320,0,330,2016,4,24,14:14,Daylight,Spring,0.63308796801432,0.994282464015724,0.74680588634103,1.02022399664849,1.01172323265719,0.710642016005407,1.3911733088296,0.109646399126809,0.15870847888289,0.197480640054763,0.0552173440006272,2016-04-24,0.01698857,0.3332807,0.2635374,0.06035536,0.4343802,0.3719714,0.001043483,0.009458692,0.1423395,1.600888
IOS2016005008401,Northern Strait of Georgia,11,49.707,-124.723,294,0,304,2016,4,24,19:30,Daylight,Spring,0.759684331399399,4.1549879853475,1.36243069318326,0.804532175583407,1.65709715363227,1.02099058743518,2.21942393476222,0.130552757996026,0.119989631041793,0.6121348128729,,2016-04-24,0.01698857,0.3332807,0.2635374,0.06035536,0.4343802,0.3719714,0.001043483,0.009458692,0.1423395,1.600888
IOS2016005008701,Northern Strait of Georgia,14,49.882,-124.996,305,0,315,2016,4,24,22:44,Night,Spring,0.849924130839562,1.61694179252011,0.911322430450587,0.502574119008784,1.46580489338091,0.200416293011994,1.13175307005324,0.188831295521286,0.178088281311766,0.703840326035847,,2016-04-24,0.01698857,0.3332807,0.2635374,0.06035536,0.4343802,0.3719714,0.001043483,0.009458692,0.1423395,1.600888
IOS2016005009801,Northern Strait of Georgia,22,49.67,-124.271,346,0,356,2016,4,25,8:31,Daylight,Spring,0.224489680642537,1.10305194447852,0.638890660766783,0.883252191046647,1.09514989819724,0.315528229998345,0.711122726470091,0.0781603621695334,0.0412182883293436,0.171096861573504,0.0591956176025116,2016-04-25,0.01698857,0.3332807,0.2635374,0.06035536,0.4343802,0.3719714,0.001043483,0.009458692,0.1423395,1.600888
PBS2016045006801,Northern Strait of Georgia,BS38,49.57,-124.581,170,0,177,2016,4,30,17:49,Daylight,Spring,1.06656700937552,0.699774604052721,1.25155162950436,2.93815963823471,1.00374257770285,0.69425999101207,1.06650723788459,0.196145490377204,0.0116109998707782,0.111653892004574,0.0290467099994502,2016-04-30,0.01739576,0.376481,0.2806522,0.06634344,0.5148865,0.4649054,0.001064168,0.01296182,0.1514037,1.571604
PBS2016045006201,Northern Strait of Georgia,BS40,49.451,-124.473,335,0,340,2016,4,30,13:37,Daylight,Spring,0.572610274264136,0.847760178900866,0.725716531465075,1.01492671979504,1.12040569186045,0.240662727066995,0.741886577799051,0.0219200541104393,0.0374784605807051,0.194119569022709,0.0293713594992121,2016-04-30,0.01739576,0.376481,0.2806522,0.06634344,0.5148865,0.4649054,0.001064168,0.01296182,0.1514037,1.571604
PBS2016045006601,Northern Strait of Georgia,BS39,49.509,-124.493,165,0,170,2016,4,30,15:39,Daylight,Spring,0.292189128381661,0.44210434944138,1.43689431652898,0.683301301900677,0.628820769705027,0.164846137568169,0.612572101282359,0.0175348800757122,0.0120727200460713,0.0322591500028732,,2016-04-30,0.01739576,0.376481,0.2806522,0.06634344,0.5148865,0.4649054,0.001064168,0.01296182,0.1514037,1.571604
PBS2016045009801,Northern Strait of Georgia,BS37,49.599,-124.654,155,0,160,2016,5,2,14:10,Daylight,Spring,0.657410939257765,0.701134006011909,1.49222927472051,1.04376937971854,0.616291020445211,0.166180072600209,0.794288296254915,0.108771405376662,0.222238377794026,0.127312163971683,,2016-05-02,0.01739576,0.376481,0.2806522,0.06634344,0.5148865,0.4649054,0.001064168,0.01296182,0.1514037,1.571604
PBS2016045009501,Northern Strait of Georgia,BS36,49.648,-124.719,135,0,140,2016,5,2,12:42,Daylight,Spring,0.772902659572957,0.39069507592745,0.992994718871831,0.358295939826077,0.373221649206872,0.262732450557404,0.431661798268461,0.0503775447396271,0.0880183792198177,0.150362730028371,,2016-05-02,0.01739576,0.376481,0.2806522,0.06634344,0.5148865,0.4649054,0.001064168,0.01296182,0.1514037,1.571604
PBS2016045009201,Northern Strait of Georgia,BS35,49.697,-124.792,120,0,123,2016,5,2,10:59,Daylight,Spring,0.449257464326243,0.0582899400081198,0.575053773342607,0.0699518390312847,0.24738415397198,0.127501020039024,0.429231885418608,0.222167878624652,0.0256382382779458,0.0298473839995827,,2016-05-02,0.01739576,0.376481,0.2806522,0.06634344,0.5148865,0.4649054,0.001064168,0.01296182,0.1514037,1.571604
PBS2016045008901,Northern Strait of Georgia,BS34,49.455,-124.586,170,0,178,2016,5,2,7:50,Daylight,Spring,2.15053474934243,0.629225794124957,1.54763110598084,0.650944281111922,0.532573112416175,0.30410800197427,1.44264461972808,0.0485305808806828,0.282498515662372,0.113378916021934,0.0293471850012566,2016-05-02,0.01739576,0.376481,0.2806522,0.06634344,0.5148865,0.4649054,0.001064168,0.01296182,0.1514037,1.571604
IOS2016009008701,Central Strait of Georgia,GEO1,49.25,-123.748,390,0,400,2016,5,10,8:23,Daylight,Spring,2.07385198993671,1.36875901505831,0.386743031654328,2.12227080527695,1.79661159435296,0.116064116928476,1.04824082910058,2.21076061514391,0.169941721634807,0.0336002939988894,,2016-05-10,0.01793931,0.4037499,0.30545,0.06952646,0.5354473,0.5076312,0.001110227,0.01770487,0.163322,0.9417062
IOS2016009008901,Central Strait of Georgia,CPF1,49.364,-124.077,235,0,245,2016,5,10,11:27,Daylight,Spring,0.285289412873664,2.06008512935417,0.865335329559014,1.07284549961523,1.2828896343505,0.419122993615028,1.09669865980819,0.903867808978914,0.244230799636563,0.096252239988154,0.0320674655008669,2016-05-10,0.01793931,0.4037499,0.30545,0.06952646,0.5354473,0.5076312,0.001110227,0.01770487,0.163322,0.9417062
IOS2016009009201,Northern Strait of Georgia,CPF2,49.462,-124.498,315,0,325,2016,5,10,14:13,Daylight,Spring,1.52530245187528,0.881060260311837,1.62494941908931,1.20601403822679,1.25136619925372,0.479035052888358,1.60044406262197,1.24314184604557,0.0345504615465668,0.0647648189546872,,2016-05-10,0.01793931,0.4037499,0.30545,0.06952646,0.5354473,0.5076312,0.001110227,0.01770487,0.163322,0.9417062
IOS2016009009701,Northern Strait of Georgia,11,49.707,-124.718,280,0,290,2016,5,10,18:15,Daylight,Spring,0.992729305657608,3.73168000824952,2.21183927525523,1.5426364791877,1.74729002056961,0.343938924431171,1.20334144412254,0.258972833195851,0.0938604768037989,0.086547720006308,,2016-05-10,0.01793931,0.4037499,0.30545,0.06952646,0.5354473,0.5076312,0.001110227,0.01770487,0.163322,0.9417062
IOS2016009009901,Northern Strait of Georgia,22,49.671,-124.273,340,0,353,2016,5,11,11:58,Daylight,Spring,1.56248910881845,1.59603469808818,0.693148749870098,0.730287360060908,1.30069767497855,0.3506123519755,0.922538388163647,1.81340191238253,0.0364588764975526,0.111473964004938,0.0016155439999431,2016-05-11,0.01793931,0.4037499,0.30545,0.06952646,0.5354473,0.5076312,0.001110227,0.01770487,0.163322,0.9417062
IOS2016009010101,Northern Strait of Georgia,24,49.509,-124.104,413,0,425,2016,5,11,14:30,Daylight,Spring,1.19279388987216,1.86131901390256,1.24832620002066,1.85904516472581,2.87925403062379,0.76924727474707,0.612711024892659,1.09101508175267,0.047024179856874,0.250115443210243,0.0359617272006158,2016-05-11,0.01793931,0.4037499,0.30545,0.06952646,0.5354473,0.5076312,0.001110227,0.01770487,0.163322,0.9417062
IOS2016009010301,Central Strait of Georgia,28,49.402,-123.76,124,0,134,2016,5,11,16:49,Daylight,Spring,2.39190267561698,0.74804334222066,1.17315973449547,0.638326705005652,0.528958655181605,0.414289666836069,0.879657832711909,1.862299704331,0.0710658862430797,0.0617549016018238,0.0205927791984506,2016-05-11,0.01793931,0.4037499,0.30545,0.06952646,0.5354473,0.5076312,0.001110227,0.01770487,0.163322,0.9417062
IOS2016009010601,Central Strait of Georgia,40,49.145,-123.614,131,0,146,2016,5,11,19:21,Daylight,Spring,0.683841693879965,0.241937350004353,1.06343159304447,0.330404009909534,0.332379066309952,1.00756656166431,0.948144724401716,0.383774327563417,0.0486827450747382,0.0107580606016363,,2016-05-11,0.01793931,0.4037499,0.30545,0.06952646,0.5354473,0.5076312,0.001110227,0.01770487,0.163322,0.9417062
IOS2016009011101,Central Strait of Georgia,41,49.053,-123.371,234,0,245,2016,5,12,11:45,Daylight,Spring,1.10956994486513,0.151132246202986,0.60581954179868,0.495163657968177,0.642231105953402,0.467165977217349,0.623364766951353,0.448740164832653,0.13989922782191,0.0638593956005405,0.0308740068012629,2016-05-12,0.01811177,0.4124878,0.3118122,0.07057064,0.5477425,0.5115719,0.001124969,0.01874489,0.166116,0.9463727
IOS2016009010801,Central Strait of Georgia,38,49.207,-123.436,286,0,300,2016,5,12,9:50,Daylight,Spring,0.957449721774401,1.34726188734137,0.67916740565676,2.14530774159955,1.1733994634863,0.376840807051644,1.42094644460941,0.418941654319392,0.134071075705758,0.0773692920061069,,2016-05-12,0.01811177,0.4124878,0.3118122,0.07057064,0.5477425,0.5115719,0.001124969,0.01874489,0.166116,0.9463727
IOS2016009012301,Central Strait of Georgia,41,49.056,-123.372,231,0,245,2016,5,23,16:28,Daylight,Spring,1.32974660263395,1.92974946787622,0.839485233652711,0.537885346375149,1.03705544450533,0.395356361341658,0.522212874872344,0.197556976494474,0.137792419378745,0.0219012947004555,,2016-05-23,0.01891841,0.4749244,0.3358197,0.07910198,0.6705314,0.5920505,0.001190347,0.02328154,0.1775699,1.570554
IOS2016009012501,Central Strait of Georgia,GEO1,49.25,-123.75,384,0,400,2016,5,23,19:12,Daylight,Spring,0.182365132693144,1.21683532830559,0.514478131183682,5.05852723597487,3.09524117620262,0.364056422198165,1.35432437942958,0.150250751934571,0.0599639024144087,0.0318608639934553,,2016-05-23,0.01891841,0.4749244,0.3358197,0.07910198,0.6705314,0.5920505,0.001190347,0.02328154,0.1775699,1.570554
IOS2016009013301,Northern Strait of Georgia,11,49.707,-124.721,280,0,290,2016,5,24,15:22,Daylight,Spring,0.644011173049024,1.80509820390025,1.06477862007613,1.30263615877581,1.83926038537093,0.427363020102238,1.75813976227427,0.0693915620288503,0.427399815233149,0.0078792000002469,0.0002681280000176,2016-05-24,0.01927595,0.500874,0.3466627,0.08265508,0.7173504,0.6305681,0.001223183,0.02546499,0.1829346,1.723411
IOS2016009012901,Northern Strait of Georgia,CPF2,49.467,-124.501,314,0,325,2016,5,24,11:19,Daylight,Spring,0.794668313970292,0.756006684389413,3.16634421563027,2.59495127278558,2.54522625088066,0.588760927421624,1.71683462852951,0.474296057263177,0.564965151279154,0.0227704007980047,,2016-05-24,0.01927595,0.500874,0.3466627,0.08265508,0.7173504,0.6305681,0.001223183,0.02546499,0.1829346,1.723411
IOS2016009012701,Central Strait of Georgia,CPF1,49.367,-124.085,235,0,245,2016,5,24,8:40,Daylight,Spring,1.48610900522705,1.21972200400015,1.49803588695823,1.30457898820039,3.92430596478074,0.862411130501167,4.50647540623916,0.335954356098389,0.567023006583529,0.131580917962601,0.0275586849998684,2016-05-24,0.01927595,0.500874,0.3466627,0.08265508,0.7173504,0.6305681,0.001223183,0.02546499,0.1829346,1.723411
IOS2016009014201,Central Strait of Georgia,38,49.206,-123.443,285,0,296,2016,5,25,15:33,Daylight,Spring,0.673309307347589,1.82128172748187,0.585572058770125,1.30422498484788,2.58322822224116,0.821595406824595,1.4792220448318,0.167909174560828,0.0810927525150336,0.0384081389912823,0.0364287000012509,2016-05-25,0.01927595,0.500874,0.3466627,0.08265508,0.7173504,0.6305681,0.001223183,0.02546499,0.1829346,1.723411
